gtin,brand,product_name,size,category,image_url,source
6742707220452,Danone,Danone Chips,750 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
2067031956988,Colgate,Colgate Cheese,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
4824715245558,Johnson & Johnson,Johnson & Johnson Cheese,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
6883849851118,Pepsi,Pepsi Cookies,1500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
4306985454132,Mars,Mars Chocolate Bar,330 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
2471744603549,Colgate,Colgate Yogurt,1500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
7567794214622,Danone,Danone Yogurt,1000 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
8107865930281,Unilever,Unilever Chips,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
8045278340771,Danone,Danone Ice Cream,1500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
0445758110005,Colgate,Colgate Laundry Detergent,500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
4507137897528,Mondelez,Mondelez Bread,500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
6282640909224,Coca-Cola,Coca-Cola Toothpaste,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
3374089566106,Mondelez,Mondelez Chips,1500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
4795581243224,Nestle,Nestle Orange Juice,1500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
1493557545756,P&G,P&G Shampoo,1500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
7691081873411,Mondelez,Mondelez Orange Juice,500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
6225500583745,General Mills,General Mills Soap,330 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
8633888403100,Nestle,Nestle Chocolate Bar,750 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
9412848563523,General Mills,General Mills Cookies,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
2897903584526,Nestle,Nestle Chips,1000 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chips,RP2K
8965615993449,P&G,P&G Cola,1000 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
0368331599304,Mondelez,Mondelez Shampoo,750 g,Household,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
3966894931462,Coca-Cola,Coca-Cola Yogurt,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
2547248775171,Nestle,Nestle Cheese,250 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
5563352411740,Unilever,Unilever Orange Juice,1000 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
3326889006542,Unilever,Unilever Chips,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Chips,RP2K
6884965610429,Danone,Danone Chocolate Bar,750 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
3394605306450,L'Oréal,L'Oréal Cookies,250 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
9423630669057,L'Oréal,L'Oréal Chocolate Bar,500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
5187312317356,L'Oréal,L'Oréal Cookies,250 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Cookies,RP2K
7564766673029,Mars,Mars Bread,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
7768621835663,General Mills,General Mills Cheese,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
3165101503946,Mars,Mars Bread,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Bread,Retail786k
6872709082267,Johnson & Johnson,Johnson & Johnson Toothpaste,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
9702687069332,General Mills,General Mills Chocolate Bar,1500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
9277770815245,General Mills,General Mills Ice Cream,1500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,HoloSelecta
7673186704173,Kellogg's,Kellogg's Laundry Detergent,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
7008360113807,Unilever,Unilever Cookies,1500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
8813861554337,Danone,Danone Bread,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
1699598808649,Coca-Cola,Coca-Cola Soap,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
2005846033326,Mars,Mars Ice Cream,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,RP2K
7101551046882,Pepsi,Pepsi Shampoo,250 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Shampoo,Retail786k
5535989505710,General Mills,General Mills Yogurt,1000 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
8798149158196,Nestle,Nestle Shampoo,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
3408070836234,Pepsi,Pepsi Laundry Detergent,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
3009934202839,General Mills,General Mills Laundry Detergent,250 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
5154203443357,Johnson & Johnson,Johnson & Johnson Shampoo,1000 g,Household,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
8936590152664,Kellogg's,Kellogg's Yogurt,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
5146222487740,Johnson & Johnson,Johnson & Johnson Chocolate Bar,500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
7239728455653,Unilever,Unilever Laundry Detergent,1000 ml,Household,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
4199056523901,Heinz,Heinz Cookies,1500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cookies,RP2K
9708562818521,P&G,P&G Cereal Box,250 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
4914738337696,Nestle,Nestle Bread,750 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
4367616217403,Colgate,Colgate Yogurt,1500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
4560947929254,Nestle,Nestle Cereal Box,500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
3983781475519,Johnson & Johnson,Johnson & Johnson Cookies,1500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
1840646689226,Kellogg's,Kellogg's Cookies,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
6142737180311,Nestle,Nestle Chips,750 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
3674851513339,Danone,Danone Cheese,1000 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
2625827458988,Johnson & Johnson,Johnson & Johnson Yogurt,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
9259272781105,Coca-Cola,Coca-Cola Yogurt,250 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
9199445879652,Mondelez,Mondelez Toothpaste,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
2375470619006,Johnson & Johnson,Johnson & Johnson Shampoo,330 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
8591347366383,Danone,Danone Toothpaste,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
0710164970377,General Mills,General Mills Laundry Detergent,330 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
4373026888133,Mars,Mars Ice Cream,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
9271366179421,Pepsi,Pepsi Cola,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
0944532400351,Danone,Danone Chips,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
8117322065708,Danone,Danone Cookies,500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
2281602761355,General Mills,General Mills Orange Juice,500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,Retail786k
8051561947374,P&G,P&G Cookies,330 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
9935945908177,Colgate,Colgate Cheese,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
1172147432477,Danone,Danone Yogurt,1500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
3135363858368,Mars,Mars Cola,1000 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
4576370683618,P&G,P&G Ice Cream,500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
4443979953247,P&G,P&G Cola,500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
2873285542958,General Mills,General Mills Cookies,330 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
0830588337324,Heinz,Heinz Bread,250 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
7451820173253,Mondelez,Mondelez Shampoo,250 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
9827678286519,Mars,Mars Bread,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
6044791929786,Johnson & Johnson,Johnson & Johnson Shampoo,1000 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Shampoo,Retail786k
7439460517804,Unilever,Unilever Yogurt,750 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
3515636052165,L'Oréal,L'Oréal Bread,500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
6037014625572,Heinz,Heinz Bread,250 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
5572072113094,Nestle,Nestle Chocolate Bar,1500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
3009227232314,L'Oréal,L'Oréal Laundry Detergent,330 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
5198724940797,Pepsi,Pepsi Laundry Detergent,750 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
5485515052570,Heinz,Heinz Chocolate Bar,1000 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
6846950166861,Heinz,Heinz Soap,750 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
5296650337596,Danone,Danone Toothpaste,330 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
2786759938716,P&G,P&G Chips,750 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
0209540319317,Colgate,Colgate Laundry Detergent,1500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
9101407362737,General Mills,General Mills Chocolate Bar,500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
9815420983526,Danone,Danone Cola,250 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
6097084486589,Danone,Danone Soap,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
6531231154704,L'Oréal,L'Oréal Chocolate Bar,750 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
6467877119053,Johnson & Johnson,Johnson & Johnson Chips,750 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
8915559283984,Coca-Cola,Coca-Cola Soap,250 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
2007839643987,General Mills,General Mills Cola,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,OpenFoodFacts
9939343526315,Colgate,Colgate Cereal Box,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
7205198796466,P&G,P&G Toothpaste,750 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Toothpaste,Retail786k
2026555535307,Coca-Cola,Coca-Cola Cookies,750 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
6196758721176,Mars,Mars Toothpaste,500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Toothpaste,HoloSelecta
5284786329127,Pepsi,Pepsi Bread,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
4367593854059,L'Oréal,L'Oréal Yogurt,250 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
8828075170747,Colgate,Colgate Chocolate Bar,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
3856184993259,Pepsi,Pepsi Yogurt,1000 ml,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
9882856608842,Coca-Cola,Coca-Cola Ice Cream,500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,HoloSelecta
4740786493653,L'Oréal,L'Oréal Ice Cream,330 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
0084121217738,Heinz,Heinz Cereal Box,750 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
7090164746831,L'Oréal,L'Oréal Toothpaste,1500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Toothpaste,HoloSelecta
6157398804070,Kellogg's,Kellogg's Chips,250 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Chips,Retail786k
4956083140057,Coca-Cola,Coca-Cola Cereal Box,1500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
6644887826953,Danone,Danone Cereal Box,1000 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
4765578210201,Unilever,Unilever Cheese,250 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
3955490282740,Kellogg's,Kellogg's Yogurt,250 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
5608776186987,Danone,Danone Cereal Box,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
8838270768328,Coca-Cola,Coca-Cola Orange Juice,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
7462319045814,Kellogg's,Kellogg's Bread,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Bread,Retail786k
5501320876528,L'Oréal,L'Oréal Toothpaste,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
1472719895311,Coca-Cola,Coca-Cola Chocolate Bar,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
1256805380925,Nestle,Nestle Cola,250 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cola,RP2K
8129133308196,P&G,P&G Toothpaste,330 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
1704697286042,Mars,Mars Shampoo,250 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
7427426028198,Danone,Danone Orange Juice,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
1664341916087,P&G,P&G Cola,1500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
6162399816014,Pepsi,Pepsi Shampoo,750 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
9599048363747,Danone,Danone Yogurt,1500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
2081686751248,L'Oréal,L'Oréal Soap,250 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
5004337963378,Mondelez,Mondelez Cookies,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
8918250947735,General Mills,General Mills Yogurt,1500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
7311289190485,Danone,Danone Shampoo,250 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
9771472292828,Mars,Mars Cereal Box,330 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
0743128239180,Mars,Mars Cookies,500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
2918395353176,Mars,Mars Ice Cream,1500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,HoloSelecta
7926329350486,Pepsi,Pepsi Yogurt,500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
3015280536344,L'Oréal,L'Oréal Orange Juice,330 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,Retail786k
4730144285785,Mars,Mars Yogurt,1000 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
9781937084233,Unilever,Unilever Yogurt,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
7008353448152,Nestle,Nestle Cereal Box,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,RP2K
1318574426850,Colgate,Colgate Shampoo,750 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Shampoo,Retail786k
9885726021963,Danone,Danone Bread,750 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Bread,Retail786k
3740256145380,Mondelez,Mondelez Ice Cream,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,HoloSelecta
7680501532748,L'Oréal,L'Oréal Ice Cream,500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
0854516290338,Coca-Cola,Coca-Cola Bread,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
4304960625935,P&G,P&G Shampoo,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Shampoo,Retail786k
6155241372110,Johnson & Johnson,Johnson & Johnson Orange Juice,250 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
6857962819935,Coca-Cola,Coca-Cola Yogurt,1000 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
1538309311408,Johnson & Johnson,Johnson & Johnson Chocolate Bar,1500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
8764545292277,Nestle,Nestle Chips,330 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
6996170845999,Danone,Danone Orange Juice,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
8044309681678,Mars,Mars Cheese,250 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
7441394796736,Colgate,Colgate Toothpaste,250 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
8977386686420,L'Oréal,L'Oréal Bread,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
5443404076649,Heinz,Heinz Cookies,1000 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
7222504125024,Colgate,Colgate Yogurt,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
5610028012388,P&G,P&G Cheese,750 g,Household,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
0924980577539,Johnson & Johnson,Johnson & Johnson Toothpaste,1000 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Toothpaste,Retail786k
4353226779868,P&G,P&G Orange Juice,500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
5994671385380,Mondelez,Mondelez Orange Juice,1000 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
5028169482487,P&G,P&G Cookies,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,RP2K
8442425523337,Kellogg's,Kellogg's Cookies,250 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
8285710769337,Colgate,Colgate Shampoo,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
1130827791726,Mars,Mars Orange Juice,330 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
4758734773559,General Mills,General Mills Soap,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
1855667550882,Mondelez,Mondelez Laundry Detergent,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
8349288763125,Colgate,Colgate Orange Juice,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
3137185328357,Colgate,Colgate Bread,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
3877009198871,Mondelez,Mondelez Yogurt,750 ml,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
7309793781893,Mars,Mars Laundry Detergent,750 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
